ds,yhat,yhat_lower,yhat_upper
2014-07-01,60411.15634320117,48423.1753867032,71806.45162599898
2014-08-01,58762.18294770505,47043.95463387535,71299.58826409635
2014-09-01,50240.00532128852,37199.330772651854,62899.83437309064
2014-10-01,50852.352060343605,38617.8114364439,63501.04649090527
2014-11-01,43121.742636345305,30506.481356143126,54523.35882924911
2014-12-01,39839.58085472311,27655.31113480923,52583.44497019278
2015-01-01,41427.59150343923,28660.939260767183,54048.895770348034
2015-02-01,41166.82509899859,28791.231647514076,52657.45305514729
2015-03-01,48486.287671892525,35630.18819560215,61545.94764788454
2015-04-01,51803.33936392684,39777.512664242684,64812.463762492574
2015-05-01,52629.24698264965,40361.18486521054,64028.05909184923
2015-06-01,52909.21919476232,40948.72097767989,64886.7676020057
2015-07-01,57238.477123796445,44799.4412801068,69916.80183341702
2015-08-01,55607.10016452676,42362.655133847,67460.32859437793
2015-09-01,47548.16308227431,35560.7420275263,60079.878216978585
2015-10-01,48115.019292336634,35861.79537691038,60138.724960066924
2015-11-01,40769.962679458884,29233.06207590303,52074.38945237666
2015-12-01,37657.00896594778,25851.36941008613,50413.71456541661
2016-01-01,39152.49164435966,26919.73531725259,52469.02015483511
2016-02-01,38914.09462760322,25833.682829290206,51402.87747877158
2016-03-01,45937.0729013031,33482.6312484505,57998.98319661261
2016-04-01,49107.69583246192,36309.69751914684,61462.979777368375
2016-05-01,49836.17965161664,37042.602251578784,62358.316421735486
2016-06-01,49910.291548200235,37874.20367312425,62049.19761721538
2016-07-01,53801.43361556503,41608.16556158503,66476.24795685873
2016-08-01,52404.21739569067,39427.203094350116,64564.717121051275
2016-09-01,44753.72618824051,31895.87724978508,57757.45444550625
2016-10-01,45266.99037352406,32794.382487155926,57822.86435620038
2016-11-01,38406.97988719194,25567.91159881519,50691.58551272386
2016-12-01,35467.19378314709,23238.510943158904,47237.86876751861
2017-01-01,36847.00916445204,24345.445945491756,49200.943111528715
2017-02-01,36559.42135061843,24104.822563867667,49305.95637690781
2017-03-01,43187.966483554075,29736.41197333773,56507.95160235494
2017-04-01,46139.79741066156,33496.800032476785,58694.22025346049
2017-05-01,46820.28463165318,34032.48995530384,59044.076132034104
2017-06-01,46928.80637407834,33730.96155870228,58808.06297470825
2017-07-01,50631.17371812998,38066.56671867334,62894.053139855256
2017-08-01,49253.48205802139,37301.02712697763,62124.71159995339
2017-09-01,42059.704207221286,30132.820634887743,54141.758082173445
2017-10-01,42533.2164850896,29547.941562487904,55483.41426672168
2017-11-01,36054.05478520802,23629.346764047725,47597.05351938294
2017-12-01,33281.390657386975,20581.16102970034,45811.790537587
2018-01-01,34570.627704594655,23088.477187096534,47253.05743103699
2018-02-01,34304.78243042885,22161.248939238012,46899.399920470714
