ds,yhat,yhat_lower,yhat_upper
2021-10-01,16567.149104266766,9280.875735068077,23731.605821342502
2021-11-01,13631.114324331504,6102.799322755483,20742.139267015405
2021-12-01,12126.046055249142,4917.916313647124,18855.04288818448
2022-01-01,12741.873033245562,5192.242147840704,19996.374860768825
2022-02-01,12409.40601374097,5499.655219998535,19603.545068295767
2022-03-01,14480.869179828724,6872.494302021895,21817.61858933472
2022-04-01,15343.4664520026,8142.925084224818,21818.517396119205
2022-05-01,15565.053055415578,8815.070383570588,23490.589121709425
2022-06-01,15535.01970415215,8516.50806226099,22779.811884290768
2022-07-01,17192.759599396893,10216.252433121559,24407.438693893553
2022-08-01,16222.284498686624,8712.190558877603,23195.2715931864
2022-09-01,13571.58838034762,6255.933995157467,20133.28120407719
2022-10-01,14042.514537944891,6839.722174100931,21283.87895776672
2022-11-01,11516.89744274818,4439.681483054901,18777.45092909659
2022-12-01,10225.403577490351,3016.2185030646806,17509.59161984072
2023-01-01,10714.569809617968,3116.124969149183,17585.721760051034
2023-02-01,10409.949538987728,3547.238561875537,17632.75927061605
2023-03-01,12098.721038551525,5054.472064468585,19402.52989963108
2023-04-01,12784.924020979783,5691.276046434268,19439.88070448043
2023-05-01,12934.39163624511,5615.852570107928,19975.24221064122
2023-06-01,12888.268265026136,5197.454660862406,19924.493845092824
2023-07-01,14235.639919022293,6959.720620190984,21359.11755426955
2023-08-01,13373.817971183013,6213.607441040352,20286.439658764422
2023-09-01,11159.359259826806,4117.539772253382,18155.34706665279
2023-10-01,11513.15150126638,4747.619821344854,18774.083420917133
2023-11-01,9402.793683213358,1790.1343715662615,16334.00644886052
2023-12-01,8323.5199729761,626.7215020374409,15394.794916947321
2024-01-01,8686.646054845452,2090.9257448815524,15963.586822785395
2024-02-01,8409.26692215534,994.9135826858992,16492.235752724373
2024-03-01,9764.129377308534,2047.13120178228,16993.952132235165
2024-04-01,10274.579977705642,3125.5196974776245,17671.207462069833
2024-05-01,10352.11903772077,3311.9079142902156,17907.630887125986
2024-06-01,10230.92006726644,3365.9949402462676,17512.335146671565
2024-07-01,11214.351462753975,3480.1093629559314,18220.210354416624
2024-08-01,10523.630379501426,3227.971909563238,18153.052960924837
2024-09-01,8723.358854366925,1502.535491747029,15565.54406675364
2024-10-01,8943.508057195353,1757.5160909493998,16331.845097137737
2024-11-01,7282.484100934885,54.19278886627657,13975.922924966704
2024-12-01,6402.941391477897,-576.0666221463631,13649.04257650399
2025-01-01,6648.410109200748,-43.16827688531781,14225.928814324769
2025-02-01,6392.484669771339,-759.1804705771765,13691.257887719441
2025-03-01,7383.011005631451,209.95236752598356,14746.367144429405
2025-04-01,7716.443931193137,-63.4981477189034,14759.163327652928
2025-05-01,7720.856304709003,898.3624995841418,14959.66415363038
2025-06-01,7582.818340285402,556.4615960689558,14578.71843055156
2025-07-01,8258.167281868748,798.4498265482831,15536.292747327296
2025-08-01,7676.082609198951,1071.88247989608,14436.82942131667
2025-09-01,6310.285672224752,-729.6108692941955,13770.115500098453
2025-10-01,6415.056352168888,100.81136296803425,13451.48326670123
2025-11-01,5168.140391426165,-1588.085412386549,12326.25450206345
2025-12-01,4500.286632917201,-3124.1728823802137,11549.225146781768
2026-01-01,4620.466436314153,-2016.2928941440512,12104.004194166177
2026-02-01,4391.471409415604,-2702.709996496185,11635.679132700669
2026-03-01,5007.215454837615,-2166.084460460628,12108.32174713846
2026-04-01,5164.182500769515,-1641.6127574068023,12245.443725031753
2026-05-01,5096.147083980911,-2041.8381719971524,12550.384756840902
2026-06-01,4935.038850724807,-1738.221788382028,12122.366294386167
2026-07-01,5294.957949472582,-1641.3321072881909,12344.139703516783
2026-08-01,4828.7771470751695,-2585.3189799081842,12030.28653492915
2026-09-01,3895.5662756621123,-2961.4204972736097,11458.731500928272
2026-10-01,3881.9914078657807,-3155.9451012191066,11262.260903106506
2026-11-01,3053.865910635646,-3873.8928561384287,10397.213025867644
2026-12-01,2596.2923744902605,-4819.8738559589365,9288.808731094818
2027-01-01,2591.9057748242426,-4485.947469535555,9628.564072850206
2027-02-01,2389.198686509326,-4889.634297791087,9934.327919915668
2027-03-01,2637.0761442876715,-4535.842807632799,9648.497152509066
2027-04-01,2617.9369976732282,-4160.204617419095,9544.300685831198
2027-05-01,2477.7951555029426,-4810.940556413009,9830.971107019715
2027-06-01,2287.1112321838436,-4494.129571141367,9325.912513633644
2027-07-01,2325.041485828064,-4842.815863147311,9781.495340549905
2027-08-01,1982.0476965730852,-4636.044758637959,8896.918273064912
2027-09-01,1478.8950951116908,-6094.421591209645,8387.924788469896
2027-10-01,1344.6537923547003,-6079.680511378142,8976.88855367295
2027-11-01,939.5767690737944,-5897.53985281594,7640.078208604749
2027-12-01,690.6593058532633,-7079.436122549195,7757.3797826593745
2028-01-01,562.7172851977749,-6910.215515674549,8057.5308334022975
