ds,yhat,yhat_lower,yhat_upper
2010-12-01,9945.245317182458,7125.562419584638,12777.689904905033
2011-01-01,10659.650013072223,7844.364599769894,13270.00684566169
2011-02-01,10333.260864064776,7607.344962977534,13134.815420303881
2011-03-01,12275.63811228593,9600.83456415345,15142.170773536189
2011-04-01,12928.882065000667,10149.595460146782,15606.422638097012
2011-05-01,13167.076632521179,10236.563911249339,16040.609328535258
2011-06-01,13207.213966610403,10239.885836229781,16149.390896114583
2011-07-01,14537.462979062035,11607.59161498029,17151.00876138608
2011-08-01,13713.12971658753,10897.561162360505,16557.161070385308
2011-09-01,11863.242629051134,8919.49109728244,14630.068390746163
2011-10-01,12477.129088207586,9843.971944607836,15500.614711710745
2011-11-01,10374.418598405262,7793.3286023992205,13110.29058460996
2011-12-01,9337.94173768264,6616.815934070872,12272.002387456067
2012-01-01,10002.435160395617,7241.894461215487,12704.902667989063
2012-02-01,9696.47927589709,7024.459651146737,12479.678925757027
2012-03-01,11538.949096862323,8835.576778612087,14446.1065190661
2012-04-01,12152.917578170318,9329.333762678822,14843.454183297954
2012-05-01,12385.107746845877,9585.906365808036,15297.462252810825
2012-06-01,12373.290930469613,9723.18089716117,15061.84991421419
2012-07-01,13569.8877324269,10789.24583525116,16352.407081407566
2012-08-01,12840.629334172503,9854.835176951403,15672.145132034097
2012-09-01,11079.02349643396,8254.648540927548,13772.180225782035
2012-10-01,11641.430169429566,8871.217917926106,14566.08926821444
2012-11-01,9698.407573533981,6786.9536807436,12329.655397115961
2012-12-01,8724.68866592146,6100.532099794872,11785.23245539947
2013-01-01,9348.666342112705,6637.292688962313,12297.992670041058
2013-02-01,9049.950072511456,6026.290814197421,11697.537839380024
2013-03-01,10765.892533422159,8091.132203597575,13336.939539901858
2013-04-01,11332.597670537836,8350.781724745275,14008.884180019812
2013-05-01,11540.203768828473,8620.692554438125,14451.247535660852
2013-06-01,11537.992339358942,8677.570545420751,14222.921135974811
2013-07-01,12663.72779082133,9874.443311433603,15518.243379660838
2013-08-01,11964.067357844246,8989.246496490512,14611.886704950703
2013-09-01,10325.47240473823,7531.602697611273,13029.276391192101
2013-10-01,10848.162013966134,8192.94473665528,13500.398199925346
2013-11-01,9026.078029029712,6351.38197583423,11679.031112382538
2013-12-01,8116.528067239175,5256.914139467342,10893.261706882595
2014-01-01,8691.42733417532,5736.210435957302,11752.253633072583
2014-02-01,8412.42457816547,5726.379108775544,11094.593946717292
2014-03-01,9993.544633413894,7413.759550084832,12857.819922000812
2014-04-01,10513.49922645355,7552.323343059245,13203.87705934377
2014-05-01,10697.618011905975,8005.478866130524,13552.155693020157
2014-06-01,10703.466012389854,7892.517296666363,13481.59416289916
2014-07-01,11755.234924807939,9084.240625824883,14504.655374257112
2014-08-01,11087.387412698698,8404.42160041167,13672.009418878035
2014-09-01,9571.410874323545,6676.524004793684,12580.963448098128
2014-10-01,10052.976052173333,7292.0252899219295,12605.144697152633
2014-11-01,8353.730829029293,5710.590529053983,11102.477138134689
2014-12-01,7508.643920436508,4788.157543218391,10386.101443035637
2015-01-01,8034.369245286544,5210.410494118752,11071.35250483238
2015-02-01,7774.993756255371,5191.3592977362605,10551.073903836023
2015-03-01,9221.994684748252,6493.894142244047,12008.860689511806
2015-04-01,9695.672749763973,6903.986337730291,12363.973376747825
2015-05-01,9857.302902812153,6934.3686705574155,12659.042882574919
2015-06-01,9869.547447751165,7099.722909682344,12411.628772106198
2015-07-01,10844.456268691392,8032.81196617181,13776.223734358602
2015-08-01,10210.650664362736,7463.816800424653,12922.975606779859
2015-09-01,8816.732561776595,6036.952542348981,11568.858444658126
2015-10-01,9255.984239723455,6393.285657390397,12114.059943740345
2015-11-01,7681.364336942722,5000.242411328964,10478.724601616772
2015-12-01,6900.951270263555,4073.3701121287127,9769.849321440064
2016-01-01,7377.490022852988,4538.626657698441,10156.07850566212
2016-02-01,7137.576172572459,4406.529983055852,10001.539459268351
2016-03-01,8477.781120738156,5799.739569019019,11161.385008167299
2016-04-01,8910.617305699381,6305.516576459246,11672.25312234952
2016-05-01,9062.658119728088,6223.689426852986,11907.909852757804
2016-06-01,9035.007913082827,6262.426360073861,11677.108481312669
2016-07-01,9888.368552046979,7197.754534256837,12702.978374897764
2016-08-01,9336.786666160187,6435.14716011186,12102.919637158953
2016-09-01,8038.265874514276,5209.67084466958,10655.681836797761
2016-10-01,8428.203542885209,5626.119284824513,11359.058654451466
2016-11-01,7005.715877395868,4313.079514117566,9859.217896145605
2016-12-01,6288.4525838903255,3719.1039723274343,8919.79615680892
2017-01-01,6722.63381432259,3835.6155865405367,9564.263466099024
2017-02-01,6492.58304761956,3690.555211804423,9127.613960951407
2017-03-01,7707.061405131411,5044.432621655782,10537.343021302795
2017-04-01,8093.22252417313,5454.292214809081,10902.966979277437
2017-05-01,8222.007612393205,5415.896480368479,10796.903178897532
2017-06-01,8200.065901742404,5480.619436385257,11136.73950376936
2017-07-01,8978.232530362464,6163.663275599216,11730.212948967597
2017-08-01,8460.55648606236,5625.715606177908,11269.2296162404
2017-09-01,7282.894921242448,4449.696225289841,10255.565829942818
2017-10-01,7632.104458851394,5063.9886577774105,10475.844907198614
2017-11-01,6333.25730924052,3442.5779985615486,9155.130927539883
2017-12-01,5680.134098004186,2930.053776682857,8347.567649246172
2018-01-01,6065.737115182318,3356.915325832793,8852.996740858782
2018-02-01,5854.624640121927,3032.55667861306,8495.722251003725
2018-03-01,6937.193901919227,4112.201792961507,9690.936026870364
2018-04-01,7277.126517331167,4544.8368092540195,10285.567024071805
2018-05-01,7383.619082567306,4723.370107862328,10199.700249334926
2018-06-01,7365.714422554246,4869.317646022486,9948.614268210316
2018-07-01,8065.8775217633365,5248.79294288783,10690.48333991449
2018-08-01,7584.304431124891,4957.138373375244,10533.888103596884
2018-09-01,6526.89342871676,3758.1129905843145,9492.820383247257
2018-10-01,6834.257090390547,4071.7006413225945,9444.229990255713
2018-11-01,5660.774078336675,2959.098314811257,8571.007981410949
2018-12-01,5071.984977187718,2187.136163516001,7940.897347064407
2019-01-01,5409.027977832024,2456.663888804931,7992.224108956382
2019-02-01,5216.669158730739,2435.573602959237,8424.02682716856
2019-03-01,6168.284215454789,3241.306679584606,8811.71230992064
2019-04-01,6462.394302435003,3820.8642383256547,9212.645169331534
2019-05-01,6547.460238774383,3867.491821542656,8975.943279797593
2019-06-01,6531.8133256185465,3807.03240974259,9315.94941781832
2019-07-01,7151.376804039474,4410.520198732874,10132.488945689627
2019-08-01,6708.104616242758,4108.936020539393,9674.685895743663
2019-09-01,5770.165964321801,3235.1626734378615,8616.516862956634
2019-10-01,6034.781404947001,3168.883530441694,8726.37332858483
2019-11-01,4988.263135972077,2106.282786678679,7963.898908950166
2019-12-01,4463.919675298689,1429.6277851206248,7240.737597386048
2020-01-01,4752.502087037782,1852.1636574168206,7715.034194456965
2020-02-01,4578.632810011661,1699.7731808883977,7402.571873528418
2020-03-01,5416.566623669407,2549.462668871476,8216.166492615695
2020-04-01,5668.269616912538,2917.083173664987,8501.113775584074
2020-05-01,5740.161741167674,3084.385194104454,8454.435202490587
2020-06-01,5696.679830477846,2924.415878330593,8540.678056529865
2020-07-01,6206.801710313923,3358.772924713037,8786.172338862973
2020-08-01,5832.900638692992,2892.216974427873,8700.28890656037
2020-09-01,4997.472361311185,2259.831513953325,7749.883099147653
2020-10-01,5214.940766231268,2357.6908830154475,7847.6477683366265
2020-11-01,4312.995426053301,1473.79555653557,7198.347712722075
2020-12-01,3852.191834293574,915.7585437172726,6599.802383924228
2021-01-01,4096.576199737098,1482.5419259726805,6795.2397150448305
2021-02-01,3935.193055124202,1159.9889457554261,6642.441880000131
2021-03-01,4648.204386494548,1729.4712413701218,7472.760292443966
2021-04-01,4853.8218127631935,2104.137133030158,7755.866293643711
2021-05-01,4903.787106161996,2181.1912145538436,7583.3731037497355
2021-06-01,4862.116877605342,2103.2722565667023,7995.66633168658
2021-07-01,5292.714370334238,2618.4447731838627,7978.646363565155
2021-08-01,4957.025848208698,2145.840109109489,7582.45171506711
2021-09-01,4240.302013161606,1429.1077870798747,7076.259372972208
2021-10-01,4416.032382326864,1599.9328874233775,7294.983128522921
2021-11-01,3640.425972974595,943.6272618952295,6367.061920564459
2021-12-01,3243.7318737369555,329.3871767695472,5883.38391730875
2022-01-01,3440.039498274414,590.7016362864672,6460.561000312748
2022-02-01,3296.8189551923156,682.8510324098918,5945.4042633702065
2022-03-01,3880.837878860303,1098.8727323315811,6684.591077908738
2022-04-01,4040.750048397289,1394.4340576453778,7052.0324139192135
2022-05-01,4069.6181299889427,1296.0125155322112,6783.612800281186
2022-06-01,4027.9626961493836,1107.8338638657635,7016.101690277125
2022-07-01,4376.519972791872,1259.2944172843454,7182.98635140495
2022-08-01,4081.221315926219,1240.8678317961362,7265.981162402973
2022-09-01,3482.3758712653057,562.4607520522463,6260.805576678867
2022-10-01,3615.538015926889,743.801928764929,6564.245718443681
2022-11-01,2967.817238179132,297.87536604647516,5797.966301123087
2022-12-01,2635.3259572003476,-121.56929471262838,5369.652662853336
2023-01-01,2783.6866323857744,93.5095277111691,5458.482093664827
2023-02-01,2658.3444892675834,-222.45204740578993,5633.26661709181
2023-03-01,3114.5736646718783,337.7024647150793,6074.4250483018095
2023-04-01,3229.115773958477,435.42655718088173,6085.194581587835
2023-05-01,3237.6174966621206,706.5703095911279,6259.496679439076
2023-06-01,3194.079129958449,564.1263454286978,5874.506095708084
2023-07-01,3458.2972636051113,799.6592570955754,6329.37146479527
2023-08-01,3205.5585019697764,653.7427760060881,6180.604623410768
2023-09-01,2723.5993143011938,-223.106418871835,5440.91463727268
2023-10-01,2813.5785196821157,49.39993176517882,5707.394728463827
2023-11-01,2295.161897189676,-531.7538339868464,4817.529283213574
2023-12-01,2026.8880499697682,-680.6378689703904,4817.82866288299
2024-01-01,2127.514122804716,-426.7161158833671,5029.79819754826
2024-02-01,2019.6894239279975,-702.0252562267889,4789.547323144511
2024-03-01,2355.3521011316634,-394.2429634162871,5357.108946209055
2024-04-01,2425.9219041737088,-188.79792321447025,5121.131747728754
2024-05-01,2417.6653410621,-417.18438312952753,5174.087899774505
2024-06-01,2358.3517284663526,-414.6911077142554,5319.121426882216
2024-07-01,2525.2348495711462,-299.0276218906698,5175.663937446031
2024-08-01,2329.014595486261,-457.8334942689682,5084.810465511755
2024-09-01,1956.678836266297,-920.636356387008,4718.000535092502
2024-10-01,2001.677978922625,-902.6759883077194,4695.063908529613
2024-11-01,1620.2749673917003,-1132.344336385237,4520.7314194106475
2024-12-01,1415.9310787056097,-1508.3163655215405,4113.190099419284
2025-01-01,1470.5185793961941,-1273.045149582528,4258.215694840634
2025-02-01,1377.803057708096,-1509.094847015906,4298.51976519516
2025-03-01,1589.347362711142,-993.5308152350563,4411.846832360292
2025-04-01,1614.4210968304112,-1258.7828438798847,4300.450713033064
2025-05-01,1585.5665962172086,-1230.150148842339,4260.2777653239855
2025-06-01,1524.167850688343,-1100.8230172456883,4536.110474580225
2025-07-01,1607.1962082375248,-1154.9142849022696,4222.153657596862
2025-08-01,1453.4952093718464,-1307.7338507397951,4224.745098192609
2025-09-01,1197.709105080726,-1457.5117197271986,3988.4638094213187
2025-10-01,1199.960305802397,-1606.2170538394666,3957.6198108217113
2025-11-01,947.5946367086146,-1746.313198037378,3619.684933463123
2025-12-01,807.3296494697902,-1877.8732159841484,3481.984757649527
2026-01-01,814.341881366494,-1972.4063321862557,3576.441378520023
2026-02-01,739.0132702626984,-2226.9756371298467,3174.044046634075
2026-03-01,824.4818558013745,-1971.3794292754592,3672.2009615192987
2026-04-01,804.3735794633999,-1950.2903224135964,3471.1148390221265
2026-05-01,755.6171774105113,-2072.379298089674,3645.100219210005
2026-06-01,690.2109697445378,-2170.3176639964263,3319.6916671957565
2026-07-01,687.1624238204005,-2146.5312616902543,3508.6924936470787
2026-08-01,578.1382007275606,-1979.056407849286,3343.786840443726
2026-09-01,437.85831381382974,-2305.7152392028547,2886.034705384371
2026-10-01,396.8189414633388,-2499.3724731502184,3426.3896072717207
2026-11-01,274.8603980215699,-2582.3537114196406,2912.083356297637
2026-12-01,198.66693721301962,-2476.4919065716053,2826.3517720227796
2027-01-01,158.34528693959345,-2601.237342575039,2876.2916671736552
2027-02-01,100.01981980430307,-2638.373246120628,2837.1973858115857
2027-03-01,60.863113888995144,-2548.8981791405877,2970.3415216505514
2027-04-01,-4.162754518050492,-3010.5273916957312,2593.6965170675103
2027-05-01,-72.22524545012986,-3003.758225951157,2845.3222050202803
2027-06-01,-143.65506570178576,-2963.9951748456365,2641.93554151172
2027-07-01,-234.78227682928386,-3128.2346036605136,2815.283794395087
2027-08-01,-296.9876123031912,-3062.3446182146677,2251.368496874573
2027-09-01,-322.96733571938074,-2993.0210458603183,2515.9750119714467
2027-10-01,-407.6243655827295,-3167.6339577661242,2566.6205741422077
2027-11-01,-397.93934159272004,-3170.8985784470296,2269.5955651967797
2027-12-01,-410.14357535913734,-3137.0618492511194,2452.749486286667
2028-01-01,-497.47384142834846,-3193.5317183213597,2469.0464512715275
