ds,yhat,yhat_lower,yhat_upper
2014-06-01,28521.432518038488,14985.262384245429,40606.00312037449
2014-07-01,30848.11053805717,17506.07547377201,44327.969131534526
2014-08-01,29291.563916273597,15556.904300052785,41585.984491932504
2014-09-01,24685.00700148054,12311.768460684014,37282.39622134351
2014-10-01,27061.25834342843,14508.974689182354,40354.76704231788
2014-11-01,22168.289786234734,9730.545164588373,35009.74653337721
2014-12-01,20916.784715413978,7988.438678817519,32628.03806707682
2015-01-01,21137.228119016607,8047.553362762801,34397.163362570616
2015-02-01,20263.72076349572,6017.696643749426,32880.82222550922
2015-03-01,24190.515403098718,11065.680363112606,36610.64715023676
2015-04-01,26757.775776589257,13866.864626773146,40022.10000261392
2015-05-01,28329.28261984442,16100.803427917537,41153.85342936835
2015-06-01,27809.55028682304,15395.915866263538,40402.18201572819
2015-07-01,30101.550790507026,17855.64692705315,41527.1990077731
2015-08-01,28558.95804003908,15434.085803660118,40419.024346350816
2015-09-01,24093.568028462636,11805.461504833504,37074.41959966284
2015-10-01,26406.39742505093,14192.119376891966,38877.98384122479
2015-11-01,21611.185522907508,8964.381591022988,35364.470497816736
2015-12-01,20384.682821176117,8306.836201997605,32518.128502805735
2016-01-01,20597.060372304328,7412.528637854222,32768.81908438894
2016-02-01,19766.594070820312,6618.998387930409,33006.74507537618
2016-03-01,23641.638582447278,11192.808628747216,36587.11941650368
2016-04-01,26168.965446550614,13547.472962192554,39006.65288450606
2016-05-01,27696.765703047815,15587.124305862386,40181.32569852722
2016-06-01,27110.15032909223,14655.549908494011,39506.946268687505
2016-07-01,29264.06415572386,16601.177280144133,42212.05243689678
2016-08-01,27828.17113273898,15813.255414154264,40609.251080167516
2016-09-01,23401.52219476786,11860.804047434993,35871.083798155036
2016-10-01,25651.780856864243,13024.953851051934,38313.58165244126
2016-11-01,21053.721885767714,9424.549829069943,33672.82910495524
2016-12-01,19874.660394298455,7957.833146271738,32704.932656495184
2017-01-01,20084.5072050166,7529.268230103767,33336.490364856916
2017-02-01,19211.759953188197,7223.716678903932,32061.612691587547
2017-03-01,23007.666002341306,9276.549252363582,34974.5977572952
2017-04-01,25458.937833527074,12708.552391647074,38329.3668368297
2017-05-01,26945.533817704603,14818.40738304893,39323.238004263614
2017-06-01,26396.9971223946,13869.432350229828,38871.49894761262
2017-07-01,28520.149331107288,15401.138065174395,41032.155971864944
2017-08-01,27097.761066064744,14089.31811452986,39758.86763718666
2017-09-01,22808.26775741097,10217.150316010822,35832.087871609554
2017-10-01,25001.475701432188,12433.117292600928,37274.79447413586
2017-11-01,20497.38486031426,8714.819003110213,32124.557471256172
2017-12-01,19342.49233293429,6336.709689716072,31358.73623685116
2018-01-01,19544.26276610016,7256.530188919197,33273.293904461876
2018-02-01,18713.285093692575,6155.769982908916,31940.328644560155
2018-03-01,22373.879744705428,10116.428971248706,34490.43651085199
2018-04-01,24749.87119187752,13186.077943739188,36977.19988205664
2018-05-01,26195.930459275532,13784.100170799811,38930.37971038011
2018-06-01,25685.367778255506,12872.008379411393,38322.020628290265
2018-07-01,27774.55128788932,15443.057503847467,40766.189555126446
2018-08-01,26367.043549544298,12508.007896313464,38952.18034255868
2018-09-01,22215.294688111153,9137.040109238093,34362.690605676165
2018-10-01,24348.351237150095,12370.703680078985,36862.35568606207
2018-11-01,19941.270312671237,7676.556524529368,32277.321323172215
2018-12-01,18811.240659526844,6857.442021336451,31402.257946037833
2019-01-01,19005.036512931176,6492.904794741271,32945.2188949683
2019-02-01,18215.351880373713,5510.687409163671,30487.216992593516
2019-03-01,21740.558397251647,8853.936132425224,34717.18890199067
2019-04-01,24042.099782523426,11714.614440446754,35192.702905004866
2019-05-01,25448.212088943776,13391.930967908973,37631.28866544681
2019-06-01,24975.325302099667,11768.550699818516,37502.42851070664
2019-07-01,27027.41204755975,12909.339413441616,38780.22136617266
2019-08-01,25636.131724958097,13558.354032679143,39218.3364401719
2019-09-01,21622.470542007508,8836.028919038696,34865.13996042775
2019-10-01,23692.471139038425,11476.096587077202,36218.92630629374
2019-11-01,19385.31620749273,7313.614283286885,31991.150598700104
2019-12-01,18280.763326307573,5818.742198549402,31651.95215326814
2020-01-01,18466.633257352674,6051.551294203268,30217.551750763825
2020-02-01,17717.642659300534,5662.08864018236,31047.995167918572
2020-03-01,21224.36706211257,8462.02471446743,32579.52383774858
2020-04-01,23444.956202963098,9770.267550578925,36296.50497300093
2020-05-01,24807.573688183096,12285.944568728577,37751.315975598336
2020-06-01,24275.904353361406,11324.246744907752,36551.15783883291
2020-07-01,26198.0818706424,13319.45859545116,39534.82387346614
2020-08-01,24906.15811118738,12172.316774559786,37924.845092189855
2020-09-01,20938.852155034398,7857.1528545770725,32955.34337596528
2020-10-01,22946.48216093015,9783.862447504349,34911.88457894396
2020-11-01,18828.386397166127,5573.017962977033,30983.27351669075
2020-12-01,17769.39881555898,5167.5706547519985,30755.757464535815
2021-01-01,17952.24431259498,5636.002588520206,30530.44035785716
2021-02-01,17167.565780348235,3964.2984922939504,30096.39263306031
2021-03-01,20554.592892844696,8300.693884836865,33237.295134369895
2021-04-01,22738.38064225469,10191.375999868407,35825.993044680436
2021-05-01,24059.811430375452,10964.21108370441,36982.63221030931
2021-06-01,23563.607231426147,10621.0887810958,36484.41629875932
2021-07-01,25452.130147237043,13784.383681057845,36639.69420232975
2021-08-01,24176.111062241533,11150.331942294564,37013.08889552912
2021-09-01,20343.489459126336,8207.941983112318,32153.74876957266
2021-10-01,22293.70305805548,8865.892647999806,34779.46841279971
2021-11-01,18272.332199665972,6026.51022901148,30654.029703664426
2021-12-01,17238.134228091454,4977.346078975631,30150.665002129914
2022-01-01,17413.052301789838,5105.639915821042,30200.348988756512
2022-02-01,16667.974624088543,4362.220229682644,29101.955099060357
2022-03-01,19923.362894136186,7244.508968087693,31609.79315008314
2022-04-01,22032.807673905598,9397.492625282415,33570.87392403536
2022-05-01,23313.619853386423,10436.28916235963,36224.64500041105
2022-06-01,22852.62043167447,9864.713082265771,35448.2747987765
2022-07-01,24704.442779790636,11540.353944412065,37078.86209479511
2022-08-01,23445.664553230006,10241.12384767189,36129.09122824054
2022-09-01,19748.11524884439,7824.859307221989,32430.165233471038
2022-10-01,21638.098875475847,8856.426134758649,34130.446864907295
2022-11-01,17716.321913965934,5500.258595801414,29791.26666151288
2022-12-01,16707.55570240694,4216.457163213902,28946.565375006037
2023-01-01,16874.623922387425,4671.870840169681,30247.948586507217
2023-02-01,16168.592525994402,3307.1472493391775,28989.320920253842
2023-03-01,19292.418919778156,6830.567467412744,31914.314614079874
2023-04-01,21328.306431937228,8827.151961073887,33960.5962414547
2023-05-01,22569.02803145891,9590.26793834213,36085.36062993931
2023-06-01,22142.843446263483,9225.836931090647,33458.68794906094
2023-07-01,23955.045711862156,10894.580240839281,36634.695265471186
2023-08-01,22714.874366001473,10329.642045703855,35442.06679658021
2023-09-01,19152.60126305194,6904.543762272956,30860.98649046109
2023-10-01,20979.789307296876,7188.5108310347605,33526.37374899484
2023-11-01,17160.37904995784,5089.836281357888,30051.63663601118
2023-12-01,16177.643958718383,4588.646813569405,28143.89957240717
2024-01-01,16336.931631287702,4216.3507709712285,28834.87742610144
2024-02-01,15669.307505373561,3955.282204136344,28094.72459900649
2024-03-01,18731.091333011598,5729.192789128429,31609.9208972572
2024-04-01,20721.556551327783,7313.67614064249,32768.93149948333
2024-05-01,21919.000484743123,8810.032630188669,33441.34975195091
2024-06-01,21442.237294545856,9008.026285874867,34487.35793545322
2024-07-01,23132.696391574846,10957.053866962184,36088.32759447037
2024-08-01,21984.684873255504,9426.504330776106,35055.64851939529
2024-09-01,18476.6126048077,5219.2526562266075,30311.874533489325
2024-10-01,20241.63038547224,7854.376115393276,32700.611033158173
2024-11-01,16603.39645300347,4189.595957471316,29595.11246658601
2024-12-01,15664.443916538141,3159.4637725764064,27909.97881584352
2025-01-01,15820.2708709153,3896.27757166466,28156.237999076522
2025-02-01,15123.628814409678,2171.454186225676,28135.70194825211
2025-03-01,18101.806443884576,5911.059546485585,30413.423173192885
2025-04-01,20018.114376408732,8042.0856456062675,32395.422106508184
2025-05-01,21174.36992220804,9255.126044944507,33957.33625998499
2025-06-01,20730.465012597135,8334.440561807192,33220.79737079508
2025-07-01,22384.349685002184,8745.34680070543,34393.03819166125
2025-08-01,21254.659400964978,8410.107285244532,34228.07803681286
2025-09-01,17878.854032372215,5966.987347324882,30122.813915300016
2025-10-01,19586.061370798503,8068.477036680433,32037.207872169954
2025-11-01,16047.365071260505,3538.8560200636107,28314.75124879133
2025-12-01,15133.836808617476,2903.238008266538,27471.090661024915
2026-01-01,15281.882149467338,2456.9902577039256,27281.66509515699
2026-02-01,14622.682546153697,2035.3610569900632,27730.469919722964
2026-03-01,17472.846115323227,5335.683424548774,30770.547049447636
2026-04-01,19315.744226374387,6314.069960449817,32995.96858185664
2026-05-01,20431.30931285848,8099.521085606874,33278.21627765973
2026-06-01,20019.8731398221,8507.953841365723,32889.892420741075
2026-07-01,21634.33432103283,9309.653998238964,34199.511571742594
2026-08-01,20524.285593730805,8570.135843659265,34165.45671920521
2026-09-01,17280.935832108713,5559.886747589637,28805.05178435894
2026-10-01,18927.846531862328,6685.84460804548,31418.31660631531
2026-11-01,15491.373524411434,2533.8119710470705,28666.28578918721
2026-12-01,14603.870748746107,2299.720927053658,27068.378115922013
2027-01-01,14744.211329912408,2012.5484427615786,28075.21552944102
2027-02-01,14121.833165094637,1473.905915775864,27142.208135994733
2027-03-01,16844.27942946776,4810.944179144659,30553.338546379666
2027-04-01,18614.513065059953,6304.491601133961,31152.104608140024
2027-05-01,19689.843954573527,6814.388134847148,31824.702200923646
2027-06-01,19310.36156918921,6194.308089349108,31354.927226318123
2027-07-01,20882.67935087013,7568.737110170778,34312.612423640094
2027-08-01,19793.61698077579,7594.5329959177325,31816.522446006195
2027-09-01,16682.731962400154,4321.166737681026,29145.418845429387
2027-10-01,18267.10745227226,5079.929292911228,32087.910079792797
2027-11-01,14935.441873789026,1623.4409437777308,28125.826020070763
2027-12-01,14074.524573938768,1220.3357397658222,26166.034439293777
2028-01-01,14207.229988258243,1355.0188253455522,27531.22247558782
