ds,yhat,yhat_lower,yhat_upper
2018-01-01,38481.919473165275,34448.06061659481,42295.27163510213
2018-02-01,36743.49666180868,32737.355254031027,40836.435821285755
2018-03-01,42548.99856792841,38637.85309795753,46491.08265667163
2018-04-01,41144.654996641075,37226.22291574444,45109.182220432216
2018-05-01,44979.79746585142,41179.3985687328,49397.74178936274
2018-06-01,45648.652375818805,41645.18717245977,49607.837665607665
2018-07-01,48027.064216688865,43796.20736262256,51910.77725458786
2018-08-01,45373.099115442,41259.24951766078,49377.354642384635
2018-09-01,44469.18724865252,40506.808074814995,48449.93152762597
2018-10-01,45786.2576543188,41737.853081568544,49922.60399397352
2018-11-01,43100.96331041594,39446.39122142788,46799.60258901065
2018-12-01,42171.18776815667,37967.08813423817,46564.69574265956
2019-01-01,43088.821256870804,39003.29660602893,47204.78362173316
2019-02-01,40830.61139756596,37073.813385825066,44786.98123849396
2019-03-01,45734.28252958081,41741.7225949029,49184.46378386323
2019-04-01,44958.66919013793,40912.85843420378,49331.06670377995
2019-05-01,48582.838198661535,44532.043703033436,52514.63121839914
2019-06-01,49173.926464858,45026.43898292046,53237.27054035642
2019-07-01,50737.453481791264,46956.53108400867,54611.63934899733
2019-08-01,47430.34771676566,43510.45297527032,51243.7329191049
2019-09-01,46780.0856307246,42924.48946157828,50513.85556849222
2019-10-01,48343.033726241134,44416.38739424548,52308.84790283369
2019-11-01,44785.60499743617,40991.04325367078,48798.90721552455
2019-12-01,43481.54906326445,39812.65240971057,47470.93839071388
2020-01-01,44811.01692894581,40896.15588802855,48713.82041180281
2020-02-01,42460.54153690063,38446.287802061976,46539.54409958156
2020-03-01,46210.3012628544,42217.17515375435,50227.859461513326
2020-04-01,45273.887255481524,41302.40761845428,49373.80716619217
2020-05-01,49584.29636251125,45865.43242419445,53220.72510213907
2020-06-01,49511.22140929203,45519.67510835882,53605.01591661271
2020-07-01,52964.27393372663,48887.56404407621,56980.228713807315
2020-08-01,50003.37987984123,46060.295851086354,53999.135440342965
2020-09-01,47833.10201234543,43854.16290971067,52313.01670261919
2020-10-01,48253.74147362805,44049.59526820632,52480.643448489296
2020-11-01,46327.6785701156,42332.24656042166,50461.41067291842
2020-12-01,45536.98994752883,41293.98537550194,49943.6915024213
2021-01-01,45195.26117149542,41221.9866455385,49236.954144709685
2021-02-01,42624.15226350238,38878.21233283034,46525.645484279354
2021-03-01,50149.138565798814,45933.63071111632,54156.469644487945
2021-04-01,46828.760084049274,42980.46455710261,50622.40507976013
2021-05-01,51049.478542753175,47169.40054003973,55350.769288370095
2021-06-01,51192.317169531525,46983.0961463896,55330.79411541316
2021-07-01,54105.83977005596,50138.42081703664,58221.98963849248
2021-08-01,50885.7855531494,46756.133448828004,54882.944395130064
2021-09-01,49151.41490479061,45363.18829227702,53257.730314863795
2021-10-01,49992.36190312227,45879.30112517858,54285.73960715491
