ds,yhat,yhat_lower,yhat_upper
2020-02-01,41931.611934791195,38524.49644019411,45305.64421172734
2020-03-01,45207.92445247177,41954.29892765181,48618.573959912006
2020-04-01,44722.090897784416,41123.87103327872,48135.68576101016
2020-05-01,50485.31783576947,46876.08539622701,53877.108291342025
2020-06-01,50641.423032233295,47413.45903577886,54043.88540836948
2020-07-01,53392.40772954647,50202.230408389165,56658.55941474203
2020-08-01,50649.738810239905,47536.01386793459,53914.08168699491
2020-09-01,48520.515058033496,44792.269863443435,51975.792934021905
2020-10-01,49625.72991208256,46247.54116534824,52805.40669732338
2020-11-01,48044.90699981528,44597.069281791235,51384.93913439736
2020-12-01,48120.380835625474,44865.50265809293,51753.52281290691
2021-01-01,47769.87964507542,44288.960478360685,50989.99607314349
2021-02-01,45521.2840483142,42059.56941377957,49089.61256550264
2021-03-01,51984.873088809334,48752.57412201323,55462.624331581486
2021-04-01,48800.33065350573,45533.622023729666,52047.309112806615
2021-05-01,54019.34129723475,50655.32988375311,57318.10373917104
2021-06-01,54514.11174848715,51303.848173221995,57783.77889504441
2021-07-01,56925.53028577889,53632.05889510195,60045.73372195211
2021-08-01,53872.29284308707,50584.93773523809,57149.57764486959
2021-09-01,52239.00111755806,48978.93414550852,55787.35493593228
2021-10-01,53450.33969799695,49973.0506256397,56904.91049194903
2021-11-01,51415.37394846331,48028.43536534989,54881.66248702247
2021-12-01,50937.606524730145,47335.600514857426,54271.00742945318
2022-01-01,50756.997809147,47477.53067687425,53933.78248542623
2022-02-01,48011.77929807863,44803.39267148852,51220.51591672186
2022-03-01,54491.955106117704,51067.428295126745,58039.68044458101
2022-04-01,52123.59076378628,48860.90710518421,55506.77640253689
2022-05-01,56287.32984789402,52979.05224815513,59477.540120436
2022-06-01,56853.30276184927,53378.98832699967,60197.51686544957
2022-07-01,58504.90577434759,55366.88643162304,62016.85820429171
2022-08-01,55051.99059911961,51787.68813336487,58255.72591543235
2022-09-01,53844.993077131774,50464.65629074429,57315.452088639824
2022-10-01,54820.29019797318,51647.335949892615,58049.552551825334
2022-11-01,52118.43326763261,48634.253877840165,55434.19103472141
2022-12-01,51029.47448740161,47520.09682446657,54633.246060548474
