ds,yhat,yhat_lower,yhat_upper
2018-02-01,16869.084613943167,15073.922730203862,18663.3274669424
2018-03-01,18742.76409246009,17091.70304422504,20510.600624255516
2018-04-01,17393.056679314243,15810.554619438417,19179.00055128193
2018-05-01,19416.81936939515,17804.0290816859,21103.594213077427
2018-06-01,20116.522273368857,18408.348640490858,21908.5052218001
2018-07-01,20589.4883779195,18774.001773976543,22320.569251538705
2018-08-01,18701.46461178343,16957.50354132747,20457.367794391903
2018-09-01,18762.63194270483,17091.468991418995,20478.491296884826
2018-10-01,19508.803124467926,17908.043814367444,21116.69084687185
2018-11-01,18872.40873325118,17195.402629626744,20542.014639987126
2018-12-01,18281.023651548363,16622.851437448146,19988.536046042267
2019-01-01,18085.600829363826,16297.737658162701,19709.170206933442
2019-02-01,17381.00790090682,15750.896860259816,19116.79147163659
2019-03-01,19092.443912042145,17459.594272160633,20870.03748916002
2019-04-01,17856.308628819115,15950.399553600986,19482.23786452437
2019-05-01,19944.000203651623,18240.25143866268,21472.65645218117
2019-06-01,20976.991577455647,19340.80290768709,22669.49677218431
2019-07-01,21191.005180092623,19507.953815653862,22960.33764430679
2019-08-01,19034.61258977116,17501.789130044803,20750.48817312895
2019-09-01,19218.206614707065,17454.576619736195,20892.18671227953
2019-10-01,20140.507184480444,18505.765335636577,21874.77433775722
2019-11-01,19415.577383295782,17656.068889306887,21062.520113363677
2019-12-01,18776.504946859328,17060.601708659764,20425.183859282766
2020-01-01,18759.801372121237,17146.946224485982,20411.232221943443
2020-02-01,17888.573234257095,15967.593944508428,19560.803404219387
2020-03-01,18280.613277327986,16511.606174324617,19857.758755267074
2020-04-01,18482.698457002178,16843.42376844358,20276.0388869711
2020-05-01,20608.91514706159,18839.87976793251,22287.309532236985
2020-06-01,20684.371855472775,18985.829400543036,22239.853585667195
2020-07-01,21714.206009453763,19939.68270428941,23358.909409433094
2020-08-01,20170.434301454603,18433.519616693146,21979.07624386639
2020-09-01,19999.44482839855,18231.502315791266,21785.062160285346
2020-10-01,20460.027583284176,18718.836603943528,22166.642364648935
2020-11-01,19921.417230053343,18230.68399997743,21654.45790431542
2020-12-01,19360.811161571102,17636.164361645424,21076.037664401596
2021-01-01,18763.205967013244,16958.006005829833,20431.569640201596
2021-02-01,18303.441659499553,16586.97528521753,20039.14374109659
2021-03-01,20565.88095613061,18839.15380412432,22346.187153223524
2021-04-01,18937.54105987683,17280.215591511347,20644.28738223186
2021-05-01,21125.573765479217,19351.014569025996,22843.340836179203
2021-06-01,21543.987661114843,19753.585892987623,23161.910588774484
2021-07-01,22331.261598263078,20642.859922012954,23990.09837681245
2021-08-01,20508.335351099064,18820.608320604206,22323.767247845906
2021-09-01,20448.12173253571,18759.28973476681,22087.472490962842
2021-10-01,21087.63632664457,19587.95971125652,22851.48857272417
2021-11-01,20464.308675139495,18735.090533899926,22162.041980417285
2021-12-01,19852.407962467245,18131.491323314647,21552.24477052198
2022-01-01,19438.493068139604,17847.671116802176,21048.07744424071
2022-02-01,18820.304158935473,17116.52023556852,20439.499485181368
2022-03-01,20905.28388947434,19217.70124222753,22654.362589609056
2022-04-01,19394.301018186492,17677.135801492717,21140.799077467433
2022-05-01,21645.651846568657,19887.94192747635,23381.349240174626
2022-06-01,22420.06220182274,20712.445441573353,24115.75113394446
2022-07-01,22941.656847784103,21247.73412921712,24600.44310128656
2022-08-01,20832.776596891446,19081.312021004807,22545.582855367065
2022-09-01,20895.756642814715,19100.611389039488,22624.166420203852
2022-10-01,21721.594302186226,20015.241642710756,23416.21599221107
2022-11-01,21007.87727392681,19123.253262108396,22678.539566714724
2022-12-01,20344.780147714202,18607.782257969622,22060.965394781037
2023-01-01,20122.41701550636,18421.32531294754,21756.98874701159
2023-02-01,19333.80574450971,17687.80708949633,21078.904283039254
2023-03-01,21232.91675174942,19458.84544661275,22982.33657649066
2023-04-01,19853.44629521907,18077.142014642115,21605.886571082687
2023-05-01,22169.52442456187,20342.511055922052,23840.715553473456
2023-06-01,23312.256639622043,21692.846582108417,25073.405924066414
2023-07-01,23544.714881590873,21809.776944884692,25181.337454509612
2023-08-01,21143.838326857887,19349.092850609257,22762.612776068243
2023-09-01,21342.781088045907,19624.361384895168,23070.43159468117
2023-10-01,22361.999221573114,20708.424121594424,24017.627584030735
2023-11-01,21552.10957424409,19929.94478201833,23268.027794129735
2023-12-01,20838.053951230377,19213.743800386572,22566.62992976519
2024-01-01,20814.72915310866,19118.31175972471,22566.929559955042
2024-02-01,19843.523881471378,18177.56519766689,21601.221322275134
2024-03-01,22418.90142341384,20693.72400896355,24095.867076600185
2024-04-01,20493.553102268572,18821.856030937117,22113.99939140456
2024-05-01,22846.09701393939,21172.935361238706,24670.508894910825
2024-06-01,22924.58487606596,21198.00569982861,24681.45570393429
2024-07-01,24060.736331263906,22296.447415239916,25808.448718984
2024-08-01,22345.151505076392,20783.03875130393,23937.51008937672
2024-09-01,22150.804769641345,20471.577478041763,23758.371631962476
2024-10-01,22656.082097883744,20968.654378756757,24324.124444502042
2024-11-01,22054.80191227632,20344.702157849468,23806.830392291547
2024-12-01,21429.61128905442,19798.48215558098,23031.840625430134
2025-01-01,20763.613462531965,19132.403487473057,22342.597081832402
2025-02-01,20250.427759482038,18436.600515143484,21940.270604467485
2025-03-01,22749.078046470568,21096.08857690115,24502.308075012912
2025-04-01,20943.361629396204,19090.55578518361,22721.735430945857
2025-05-01,23358.28975348573,21646.711410298638,25054.519762319618
2025-06-01,23815.83023940309,22074.23230979828,25467.390662449747
2025-07-01,24681.03523981959,22963.72526109982,26403.683906750844
2025-08-01,22661.487019643853,20996.262216009098,24442.981837972486
2025-09-01,22590.179767999387,20956.966810728467,24209.554252558388
2025-10-01,23291.945614562817,21598.946780609447,24948.57740439398
2025-11-01,22598.726883741536,20806.17376066389,24237.11102024256
2025-12-01,21918.580128190595,20175.15620274311,23639.201964494743
2026-01-01,21457.12853063187,19818.144989601526,23280.61757927368
2026-02-01,20770.445279633266,19226.61305267242,22446.33906139936
2026-03-01,23067.175322991156,21410.562542446747,24820.316975789687
2026-04-01,21395.544951404536,19608.728050695612,23010.945577518738
2026-05-01,23874.483876232396,22205.48389734413,25580.48790034407
2026-06-01,24723.60167234245,22927.28798698521,26424.017437583185
2026-07-01,25293.824854556755,23499.734787967867,27018.087839290405
2026-08-01,22964.088166615507,21283.155289981063,24720.89352543328
2026-09-01,23028.88093127416,21386.117092323224,24728.75445351349
2026-10-01,23934.385062568457,22256.17121162764,25586.451533871474
2026-11-01,23143.34542150731,21466.193314679025,24795.949132175934
2026-12-01,22408.536273019123,20778.05834560441,24048.230793091505
2027-01-01,22159.232844840517,20551.386795161758,23903.15092110099
2027-02-01,21286.60325500387,19585.47653697701,22931.375690555917
2027-03-01,23373.38923488452,21618.21919916816,24996.11192275939
2027-04-01,21850.583637756572,20193.118878994308,23556.717727213945
2027-05-01,24395.0482940987,22590.177077491786,26094.211165154866
2027-06-01,25647.5213434085,23960.671493046655,27382.04188928798
2027-07-01,25898.42423202521,24150.683059859668,27762.252167784252
2027-08-01,23253.06375940389,21577.340563721435,25051.8273496809
2027-09-01,23467.355264763526,21748.537626137408,25172.785439398776
2027-10-01,24583.490958767976,22727.00942877222,26328.976863983356
2027-11-01,23688.64148695576,21937.689597053763,25432.82477235469
2027-12-01,22899.60269688167,21124.44457207064,24504.676019393028
2028-01-01,22869.656686255556,21240.48655376926,24580.643356054552
